achievementCount,attemptCount,chatRoom,codinGamer,communityCreation,contributor,coverBinaryId,creationTime,description,detailsPageUrl,doneAchievementCount,feedback,forumLink,globalTotal,id,lastActivity,league,level,logoBinaryId,mode,openChallenge,optimCriteria,optimCriteriaId,optimPoints,position,prettyId,previewBinaryId,puzzleLeaderboardId,rank,replayIds,score,solvedCount,testSessionHandle,thumbnailBinaryId,title,topics,total,type,validatorScore,xpPoints
3,7475,bridge_episode_2,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769060475515.0,1406105797000,"Prenez le contrôle de la résistance contre les machines. Après avoir réussi à capturer des Moto-Terminators, vous devez les reprogrammer avec un cheval de troie pour   et leur avoir injecté un virus dans un groupe de Moto-Terminator et vous devez les diriger dans le centre névralgique de Skynet.<br />
<br />
<u>Algo</u> : Parcours d'arbre en profondeur ou Retour sur trace.<br />
<br />
<i>Ce défi est le second d'une série de deux exercices proposés lors du challenge «&nbsp;Skynet Révolution&nbsp;». Lors du premier défi vous deviez diriger une Moto-Terminator vers une plate-forme. Dans «&nbsp;Skynet - Le Pont&nbsp;», vous devrez contrôler plusieurs motos et éviter les obstacles. Bien plus dur !</i>",/training/hard/the-bridge-episode-2,3,"{'feedbackId': 144, 'codingamerFeedback': 5, 'feedbacks': [4, 2, 16, 42, 191]}",the-bridge-episode-2-puzzle-discussion/60,,23,1518823549358.0,,hard,6533027723017.0,,,,,,,the-bridge-episode-2,1510946966959.0,,1,"[35875337, 35875346, 35844417, 35877252, 35844408, 35875339, 35844410, 35844411, 35833661, 35833662, 35875344, 35833664]",,1818,3821749d8b06268cf169d88fc69151437385373,1510932272794.0,The Bridge,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'backtracking', 'value': 'Retour sur trace', 'children': []}, {'handle': 'DFS', 'value': 'Parcours en profondeur', 'children': []}]}]",,SOLO,100,375.0
2,22603,labyrinth,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769048694870.0,1406105838000,"Fraîchement débarqué, le capitaine Kirk doit se rendre à la salle de contrôle de la base, perdue au fin fond d'un dédale de couloirs et de cul-de-sacs. Il vous faudra l'aider à retrouver son chemin au coeur de ce labyrinthe. Il faut faire vite, le temps vous est compté.
<br>
<br>
<u>Algo</u> : Recherche de chemin optimal.<br>
<br>
<i>Ce défi difficile est le second des deux exercices proposés lors du challenge «&nbsp;Kirk's Quest&nbsp;». Avant de vous y essayer, échauffez vous sur le niveau facile «&nbsp;La Descente&nbsp;», qui met aussi en scène le capitaine Kirk.</i>",/training/hard/the-labyrinth,0,"{'feedbackId': 145, 'feedbacks': [8, 4, 21, 82, 481]}",the-labyrinth-puzzle-discussion/59,,24,1517931204108.0,,hard,4768203701871.0,,,,,,,the-labyrinth,1510967910884.0,,0,"[27309659, 27309660, 27309662, 27309663, 27309664, 27309665, 27297386, 27309667]",,3919,3821692d6abb260b1043235daa6d26ea8552f4b,1510956320647.0,Le labyrinthe,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}, {'handle': 'BFS', 'value': 'Parcours en largeur', 'children': []}]}]",,SOLO,38,250.0
2,4654,power_of_thor_episode_2,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769032632549.0,1406105897000,"Thor a enfin récupéré son marteau. Juste à temps, car des hordes de géants sont en train de fondre sur lui pour le neutraliser. Mais il ne s'arrêteront pas là ! les géants veulent ensuite prendre le contrôle d'Asgard et conquérir tous les mondes de l'Yggdrasil. Mettez au point votre stratégie guerrière pour vaincre tous les géants et empêcher Ragnarok.<br>
<br>
<i>Ce défi difficile est le deuxième d'une série de deux exercices proposés lors du challenge «&nbsp;Ragnarok&nbsp;». Pour bien démarrer avec ce challenge, utilisez votre code du défi «&nbsp;Le marteau de Thor&nbsp;», qui vous servira de base pour déplacement le héros.</i>",/training/hard/power-of-thor-episode-2,0,"{'feedbackId': 146, 'feedbacks': [2, 3, 6, 19, 65]}",power-of-thor-episode-2-puzzle-discussion/58,,25,1501428632148.0,,hard,4768250105768.0,,,,,,,power-of-thor-episode-2,1510981394725.0,,6,"[51322153, 51322162, 51322154, 51322155, 51322041, 51322042, 51322043, 51322159, 51322160, 51322161]",,898,3873060049bdb49798da4bcb6269c8ea67e6123,1510979947373.0,Power of Thor - Episode 2,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': []}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}, {'handle': 'barycenter', 'value': 'Barycentres', 'children': []}]}]",,SOLO,20,250.0
2,4225,super_computer,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769072362343.0,1406106069000,"Le département de recherche de votre université a fait récemment l'acquisition d'un magnifique super calculateur. Seulement voilà, tout le monde veut l'utiliser. Un chercheur du labo de chimie veut réaliser une série de calculs d'une semaine, votre collègue Martin voudrait y accéder pour ""juste un petit truc qui prend pas de temps, c'est promis"", etc... Bref, cela ne va pas être chose aisée d'organiser l'emploi du temps de cette machine. A vous de planifier quelles sera l'ordre et le nombre d'expériences qui tourneront sur le calculateur pour permettre au maximum de demandes d'être satisfaites.<br>
<br>
<u>Algo</u> : Ordonnancement.<br>
<br>",/training/hard/super-computer,2,"{'feedbackId': 147, 'feedbacks': [4, 3, 21, 63, 136]}",super-computer-puzzle-discussion/57,,26,1458839051956.0,,hard,4768230615950.0,,,,,,,super-computer,1523905133074.0,,4,,,2858,387275179e1635f7cc936f65bf653e17ed30b13,1527031798840.0,Super calculateur,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'scheduling', 'value': 'Ordonnancement', 'children': []}, {'handle': 'greedy', 'value': 'Algorithmes glouton', 'children': []}]}]",,CODE,100,250.0
3,5798,roller_coaster,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769113245953.0,1406106117000,"On aime tous les montagnes russes. Mais il y a des gens qui aiment les gens qui aiment les montagnes russes. C'est gens, aujourd'hui, c'est vous. Vous êtes chargés de compter les recettes d'une attraction dans un parc. Espérons qu'il y ait plus de hauts que de bas.<br>
<br>
<u>Algo</u> : Calculs.<br>
<br>",/training/hard/roller-coaster,2,"{'feedbackId': 148, 'feedbacks': [3, 1, 24, 104, 269]}",roller-coaster-puzzle-discussion/21,,27,1457187243098.0,,hard,4768262080856.0,,,,,,,roller-coaster,1573244786402.0,,5,,,3943,3821919a63b367d573237a07b6cda0053170f13,1573223109502.0,Montagnes russes,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'dynamic-programming', 'value': 'Programmation dynamique', 'children': []}]}]",,CODE,100,375.0
2,3431,cgx_formatter,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,5086194626647.0,1406106267000,"Chez CodinGame on aime réinventer la roue. XML, JSON etc. c'est bien mais pour un web meilleur nous avons inventé notre propre format de données textuelles (nommé CGX) pour représenter de l'information structurée.?
<br />
Pour ce défi, il vous sera demandé d'écrire un programme capable d'identifier des blocs de texte en respectant les règles de formatage CGX.
<u>Algo</u> : Formatage de texte.<br>
<br>",/training/hard/cgx-formatter,2,"{'feedbackId': 149, 'codingamerFeedback': 3, 'feedbacks': [3, 4, 28, 51, 118]}",cgx-formatter-puzzle-discussion/22,,28,1567708471071.0,,hard,4768278070045.0,,,,,,,cgx-formatter,12070806735911.0,,6,,,2513,390293851ed2e1a6d03bb2e0b234435b569f068,5086207860293.0,Indentation CGX,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'strings', 'value': 'Chaînes de caractères', 'children': []}, {'handle': 'parsing', 'value': 'Parsing', 'children': []}]}]",,CODE,100,250.0
2,2331,tan_network,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769082027919.0,1406106315000,"""Ouais, grave. Attends... Je vais devoir raccrocher, j'entre dans le métro... Non, pas le grossiste... Ouais... Ok, ben on se retrouve devant le musée alors... Non, pas celui-là, l'autre à côté de la place où on a pris un café l'autre jour. Prends le tram, ligne 6. Ouais. Ok. Salut.""<br />
<br>
<br>
<u>Algo</u> : Recherche de chemin optimal.<br>
<br>",/training/hard/tan-network,2,"{'feedbackId': 150, 'feedbacks': [3, 4, 15, 38, 72]}",tan-network-puzzle-discussion/23,,29,1523700714606.0,,hard,4768292033764.0,,,,,,,tan-network,1573271892098.0,,7,,,1502,38739343b47fd17fedcf956dc37adb917e4056d,1573250792187.0,Réseau TAN,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'trigonometry', 'value': 'Trigonométrie', 'children': []}, {'handle': 'distance', 'value': 'Distances', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}]}, {'handle': 'data-structures', 'value': 'Structures de Données', 'children': [{'handle': 'graphs', 'value': 'Graphes', 'children': []}]}]",,CODE,100,250.0
2,3605,genome_sequencing,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769107535689.0,1406106425000,"Guanine, Thymine, Cytosine... Vous avez peut-être appris tout cela en cours de biologie au lycée, mais l'avez tout de suite oublié. Rassurez-vous, nous aussi. Le but de ce défi est de trouver comment superposer des chaînes de nucléotides (pardon, de caractères) de manière à ce qu'elles prennent le moins de place possible.<br>
<br>
<u>Algo</u> : Reconnaissance de motifs.<br>
<br>",/training/hard/genome-sequencing,2,"{'feedbackId': 151, 'feedbacks': [5, 3, 22, 48, 118]}",genome-sequencing-puzzle-discussion/24,,30,1457631156116.0,,hard,4768286896734.0,,,,,,,genome-sequencing,1523865795766.0,,8,,,2523,39035390c19c4101211b03e2774dfe5ffe349ab,1516972159275.0,Séquençage du génôme,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'strings', 'value': 'Chaînes de caractères', 'children': []}, {'handle': 'permutations', 'value': 'Permutations', 'children': []}]}]",,CODE,100,250.0
2,3925,surface,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769093533255.0,1406106447000,"Saviez-vous que la distance entre votre pouce et votre auriculaire déployé fait approximativement 20cm ? Cela s'appelle l'empan. Très utile pour évaluer des distances, non ? en parlant d'évaluer des distances, sortez votre compas et vos équerre, car il vous faudra mesurer des surfaces dans ce défi.",/training/hard/surface,2,"{'feedbackId': 152, 'feedbacks': [2, 1, 10, 58, 153]}",surface-puzzle-discussion/26,,31,1518910155606.0,,hard,4768304457494.0,,,,,,,surface,1573214456533.0,,6,,,2998,3876814e4bf99cca71735606f7c868ada62f73e,1573190407691.0,Surface,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'recursion', 'value': 'Récursion', 'children': []}, {'handle': 'memoization', 'value': 'Mémoïsation', 'children': []}, {'handle': 'flood-fill', 'value': 'Remplissage par diffusion', 'children': []}, {'handle': 'BFS', 'value': 'Parcours en largeur', 'children': []}]}]",,CODE,100,250.0
2,2951,bender_episode_2,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769127627152.0,1406106553000,"Jackpot ! Bender se retrouve dans le bâtiment de CodinGame, véritable dédale de couloirs sans fin et comportant de nombreuses pièces. Les employés de CodinGame étant un peu distraits, ils laissent tomber des billets de banque sur leur passage (vers la machine à café, la piscine, le baby-foot, ...). Il y a un gros pactole à récupérer, et Bender n'est pas prêt de le manquer.<br>
Aidez-le à ramasser un max de billets et à quitter le bâtiment avant que les employés de CodinGame ne le dépècent pour récupérer sa mémoire vive.<br>
<br>
<u>Algo</u> : Trajectoire pondérée.<br>
<br>
<i>Si vous aimez Bender et Futurama, essayez-donc les deux autres défis sur le même thème,  «&nbsp;Bender - Un robot dépressif&nbsp;» and «&nbsp;Bender - Complexité&nbsp;».</i>",/training/hard/bender-episode-2,2,"{'feedbackId': 153, 'feedbacks': [1, 0, 14, 46, 108]}",bender-episode-2-puzzle-discussion/56,,32,1457456658563.0,,hard,4768317496617.0,,,,,,,bender-episode-2,12070797915746.0,,10,,,2086,3875577643028d69855f2ee98cd07665b6b5a4b,1517182638198.0,Bender - Episode 2,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'recursion', 'value': 'Récursion', 'children': []}, {'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}, {'handle': 'memoization', 'value': 'Mémoïsation', 'children': []}, {'handle': 'dynamic-programming', 'value': 'Programmation dynamique', 'children': []}]}]",,CODE,100,250.0
2,2473,bender_episode_3,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769130359108.0,1406106625000,"Bender revient dans une aventure où plusieurs programmes écrits par des CodinGamers lui sont proposés, mais avant de les exécuter il veut pouvoir évaluer leurs performances. A vous de définir la complexité de ces algorithmes et choisir le plus optimal.<br>
<br>
<u>Algo</u> : Calcul de complexité.<br>
<br>
<i>Si vous aimez Bender et Futurama, essayez-donc les deux autres défis sur le même thème,  «&nbsp;Bender - Un robot dépressif&nbsp;» and «&nbsp;Bender - La machine à fric&nbsp;».</i>",/training/hard/bender-episode-3,2,"{'feedbackId': 154, 'feedbacks': [2, 6, 18, 31, 46]}",bender-episode-3-puzzle-discussion/55,,33,1500760298562.0,,hard,4768325604416.0,,,,,,,bender-episode-3,12070781484061.0,,11,,,1424,3876831c5f3eedea1bfe8966675568a7208f0cd,1517328589848.0,Bender - Episode 3,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'regression-analysis', 'value': 'Régression', 'children': []}]}]",,CODE,100,250.0
2,3347,last_crusade_episode_2,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769145808048.0,1406107289000,"On lui avait pourtant dit : les temples maudits, ce n'est pas une tasse de thé ! Mais Indiana Jones n'écoute que sa bravoure, et le voilà dévalant en trombe un labyrinthe mouvant, poursuivi par des rochers manquant de l'écraser comme une crêpe.<br>
Aidez-le à trouver la sortie en évitant les pièges !
<br>
<br>
<u>Algo</u> : Recherche de chemins.<br>
<br>
<i>Ce défi difficile est le deuxième d'une série de deux exercices proposés lors du challenge «&nbsp;The Last Crusade&nbsp;». Avant de vous y essayer, nous vous recommandons si ce n'est pas déjà fait de démarrer par le premier niveau, un défi facile qui vous fournira une base de code avant de vous attaquer à celui-ci.</i>",/training/hard/the-last-crusade-episode-2,0,"{'feedbackId': 155, 'feedbacks': [3, 2, 4, 21, 61]}",the-last-crusade-episode-2-puzzle-discussion/52,,35,1517952827263.0,,hard,4768355061060.0,,,,,,,the-last-crusade-episode-2,1510907691596.0,,6,"[33883041, 33883043, 33883046, 33883052, 33883056, 33883059, 33883060]",,804,38714162b846eec9d41ea8f344491f5897cc061,1510893167088.0,The Last Crusade - Episode 2,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}, {'handle': 'backtracking', 'value': 'Retour sur trace', 'children': []}]}]",,SOLO,32,250.0
2,3450,last_crusade_episode_3,,False,,4769191615385.0,1406107352000,"<i>""Oups, j'ai oublié mon chapeau.""</i><br>
Indy revient dans une nouvelle série de dédales inédits et diablement compliqués pour vérifier si vous avez vraiment l'étoffe d'un vrai archéologue ! (Doctorat d'études en archéologie : facultatif. Savoir programmer en étant poursuivi par un rocher d'une tonne et demi : vivement recommandé.)
<br>
<br>
<u>Algo</u> : Recherche de chemins.<br>
<br>
<i>Ce défi expert est le dernier (et inédit !) volet d'une série de trois exercices dont les deux premiers ont été proposés lors du challenge «&nbsp;The Last Crusade&nbsp;». Avant de vous y essayer, nous vous recommandons si ce n'est pas déjà fait de démarrer par les deux niveaux précédents qui vous fourniront une base de code avant de vous attaquer à celui-ci.</i>",/training/expert/the-last-crusade-episode-3,0,"{'feedbackId': 156, 'feedbacks': [4, 3, 5, 7, 43]}",the-last-crusade-episode-3-puzzle-discussion/1675,,36,,,expert,4768369295519.0,,,,,,,the-last-crusade-episode-3,1510922886663.0,,2,"[98161673, 98161674, 51032751, 98161676]",,278,,1510917939137.0,The Last Crusade - Episode 3,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}, {'handle': 'backtracking', 'value': 'Retour sur trace', 'children': []}]}]",,SOLO,0,500.0
